CASE_NO,DateTime,ACCD_TP,Year,Longitude,Latitude,City,District,Village
C7150559,1921/21/01 91:82:00,3,102,121.541316,25.046756,Taipei City,Zhongshan District,Pitou Vil.
C5126893,1921/20/61 30:74:00,3,102,121.510327,25.072553,Taipei City,Datong District,Laushi Vil.
CE111396,1921/20/91 41:24:00,2,102,121.565435,24.990039,Taipei City,Wenshan District,Muzha Vil.
CG137141,1921/20/12 90:65:00,2,102,121.566734,25.078308,Taipei City,Neihu District,Xihu Vil.
CI118023,1921/20/50 52:03:00,3,102,121.556994,25.043088,Taipei City,Da an District,Huasheng Vil.
C5103358,1921/20/51 61:43:00,3,102,121.510796,25.06039,Taipei City,Datong District,Dayou Vil.
C8136741,1921/20/20 71:64:00,3,102,121.546648,25.045297,Taipei City,Songshan District,Zhonglun Vil.
CH112418,1921/20/40 31:34:00,2,102,121.584369,25.058885,Taipei City,Neihu District,Zhoumei Vil.
CG142463,1921/21/00 90:45:00,2,102,121.582584,25.070775,Taipei City,Neihu District,Huxing Vil.
C7144799,1921/20/31 00:94:00,2,102,121.517405,25.064665,Taipei City,Datong District,Penglai Vil.
CA115127,1921/20/92 31:70:00,3,102,121.526419,25.016145,Taipei City,Zhongzheng District,Linxing Vil.
CA118175,1921/21/22 71:50:00,2,102,121.508612,25.034388,Taipei City,Zhongzheng District,Nanmen Vil.
CG142140,1921/20/92 41:10:00,3,102,121.579607,25.071231,Taipei City,Neihu District,Huyuan Vil.
CG140065,1921/20/60 20:93:00,2,102,121.607775,25.070159,Taipei City,Neihu District,Huzhou Vil.
CH115277,1921/20/90 91:54:00,3,102,121.577609,25.047688,Taipei City,Xinyi District,Siyu Vil.
C9118508,1921/20/61 11:11:00,3,102,121.519993,25.039907,Taipei City,Zhongzheng District,Dongmen Vil.
C7143983,1921/20/52 41:71:00,3,102,121.535981,25.064064,Taipei City,Zhongshan District,Xingzheng Vil.
C9120790,1921/20/91 81:31:00,3,102,121.522606,25.04784,Taipei City,Zhongzheng District,Meihua Vil.
CE113611,1921/20/21 91:15:00,2,102,121.581121,25.009287,Taipei City,Wenshan District,Bojia Vil.
C5127819,1921/20/91 81:51:00,2,102,121.510381,25.071336,Taipei City,Datong District,Linjiang Vil.
C9118646,1921/20/52 22:04:00,2,102,121.524587,25.035619,Taipei City,Zhongzheng District,Wenxiang Vil.
CI130800,1921/21/03 02:00:00,2,102,121.571903,25.05031,Taipei City,Songshan District,Ciyou Vil.
CF110884,1921/21/22 92:15:00,3,102,121.532909,24.997979,Taipei City,Wenshan District,Jingren Vil.
CH112199,1921/20/22 51:30:00,2,102,121.573903,25.046547,Taipei City,Xinyi District,Wuchang Vil.
CI132034,1921/21/21 51:73:00,3,102,121.548892,25.030694,Taipei City,Da an District,Yi an Vil.
CE111622,1921/20/61 00:71:00,3,102,121.550417,24.990649,Taipei City,Wenshan District,Huaxing Vil.
C8137134,1921/20/31 02:20:00,2,102,121.535365,25.035253,Taipei City,Da an District,Minzhao Vil.
C7143591,1921/20/11 00:91:00,2,102,121.539433,25.084802,Taipei City,Zhongshan District,Jiantan Vil.
CG141863,1921/20/91 30:90:00,2,102,121.568477,25.056648,Taipei City,Songshan District,Pengcheng Vil.
C7149589,1921/21/01 20:11:00,2,102,121.525391,25.056692,Taipei City,Zhongshan District,Zhongshan Vil.
CC143114,1921/21/20 62:04:00,3,102,121.524239,25.116742,Taipei City,Shilin District,Tianshou Vil.
CI130918,1921/20/92 61:62:00,3,102,121.572282,25.044519,Taipei City,Xinyi District,Wuquan Vil.
C7151604,1921/21/03 12:21:00,2,102,121.553603,25.081992,Taipei City,Zhongshan District,Chenggong Vil.
C5131102,1921/21/20 42:22:00,2,102,121.509241,25.073892,Taipei City,Datong District,Laushi Vil.
CG141030,1921/20/72 62:14:00,3,102,121.552584,25.088102,Taipei City,Zhongshan District,Bei an Vil.
CG142524,1921/20/90 41:94:00,3,102,121.58649,25.062978,Taipei City,Neihu District,Shitan Vil.
CI105783,1921/20/21 31:33:00,3,102,121.559643,25.035888,Taipei City,Xinyi District,Xicun Vil.
CE111750,1921/20/62 60:94:00,2,102,121.568563,25.001997,Taipei City,Wenshan District,Wanfang Vil.
C7152285,1921/21/20 41:70:00,3,102,121.532655,25.048527,Taipei City,Zhongshan District,Xingya Vil.
C7149873,1921/20/90 60:73:00,1,102,121.52896,25.064871,Taipei City,Zhongshan District,Xinzhuang Vil.
CG139766,1921/20/61 02:00:00,3,102,121.554385,25.088966,Taipei City,Zhongshan District,Bei an Vil.
CB130849,1921/21/02 71:40:00,3,102,121.552781,25.050457,Taipei City,Songshan District,Meiren Vil.
CC133248,1921/20/13 01:21:00,3,102,121.514689,25.108014,Taipei City,Beitou District,Wenlin Vil.
C8148373,1921/21/00 30:12:00,3,102,121.544021,25.034964,Taipei City,Da an District,Renci Vil.
C9120939,1921/21/02 62:33:00,2,102,121.500458,25.044811,Taipei City,Wanhua District,
CD128389,1921/21/20 51:02:00,3,102,121.501436,25.114582,Taipei City,Beitou District,Lixian Vil.
C6115931,1921/20/81 31:20:00,2,102,121.498031,25.039049,Taipei City,Wanhua District,Qingshan Vil.
C7148618,1921/20/82 30:84:00,3,102,121.528574,25.065946,Taipei City,Zhongshan District,Xinzhuang Vil.
CG139557,1921/20/50 80:81:00,2,102,121.582937,25.087264,Taipei City,Neihu District,Jinrui Vil.
CB127823,1921/20/51 50:93:00,2,102,121.56874,25.053321,Taipei City,Songshan District,Anping Vil.
CH113780,1921/20/91 10:44:00,2,102,121.586183,25.056837,Taipei City,Neihu District,Zhoumei Vil.
C7149687,1921/20/90 61:05:00,2,102,121.528757,25.050611,Taipei City,Zhongshan District,Xingya Vil.
CA114109,1921/20/82 81:34:00,2,102,121.513032,25.026266,Taipei City,Zhongzheng District,Yonggong Vil.
C8139682,1921/20/50 91:43:00,3,102,121.540644,25.043335,Taipei City,Da an District,Changlong Vil.
C8139417,1921/20/53 11:61:00,2,102,121.519284,25.02304,Taipei City,Zhongzheng District,Wangxi Vil.
CB130347,1921/20/91 90:63:00,2,102,121.541977,25.063524,Taipei City,Zhongshan District,Xiapi Vil.
CG142399,1921/20/81 81:42:00,3,102,121.551471,25.086892,Taipei City,Zhongshan District,Bei an Vil.
CC135049,1921/20/30 41:25:00,3,102,121.515421,25.104372,Taipei City,Beitou District,Jianmin Vil.
C7118678,1921/20/30 91:85:00,3,102,121.522017,25.065417,Taipei City,Zhongshan District,Jiying Vil.
CG137968,1921/20/31 61:01:00,2,102,121.582505,25.06861,Taipei City,Neihu District,Huyuan Vil.
C8149351,1921/20/81 21:03:00,2,102,121.538933,25.041637,Taipei City,Da an District,Yicun Vil.
C7147359,1921/20/62 71:11:00,2,102,121.518483,25.051831,Taipei City,Datong District,Jiantai Vil.
CF110966,1921/21/02 01:81:00,3,102,121.528625,25.013,Taipei City,Zhongzheng District,Fushui Vil.
C9119905,1921/20/80 70:80:00,2,102,121.511093,25.046391,Taipei City,Zhongzheng District,Guangfu Vil.
C8136848,1921/20/10 71:74:00,3,102,121.538953,25.042435,Taipei City,Da an District,Changlong Vil.
CB124985,1921/20/22 82:24:00,2,102,121.558308,25.053327,Taipei City,Songshan District,Dongguang Vil.
CD124681,1921/20/11 02:34:00,2,102,121.50403,25.115909,Taipei City,Beitou District,Lixian Vil.
CI103337,1921/20/11 81:05:00,2,102,121.567195,25.045203,Taipei City,Xinyi District,Dunhou Vil.
CH113793,1921/20/91 41:71:00,3,102,121.585406,25.051593,Taipei City,Nangang District,Yucheng Vil.
CB126694,1921/20/40 90:92:00,3,102,121.56861,25.056626,Taipei City,Songshan District,Pengcheng Vil.
CA113847,1921/20/80 11:30:00,3,102,121.49884,25.033951,Taipei City,Wanhua District,Fufu Vil.
CB126179,1921/20/41 11:90:00,2,102,121.540677,25.050054,Taipei City,Zhongshan District,Lixing Vil.
CF115528,1921/20/80 71:61:00,2,102,121.550234,24.999313,Taipei City,Wenshan District,Xing an Vil.
CG139812,1921/20/51 92:21:00,2,102,121.57241,25.065133,Taipei City,Neihu District,Huyuan Vil.
C5124175,1921/20/32 01:12:00,2,102,121.506175,25.062653,Taipei City,Datong District,
CC136371,1921/20/22 70:90:00,2,102,121.513375,25.081372,Taipei City,Shilin District,Fushun Vil.
CE114635,1921/21/21 31:61:00,3,102,121.579988,24.998294,Taipei City,Wenshan District,Wanxing Vil.
C6127295,1921/21/23 02:01:00,3,102,121.49694,25.030639,Taipei City,Wanhua District,Shuangyuan Vil.
CD121487,1921/20/50 20:80:00,3,102,121.488714,25.147479,Taipei City,Beitou District,Dauxiang Vil.
CE111245,1921/20/62 11:74:00,2,102,121.552817,24.990695,Taipei City,Wenshan District,Huaxing Vil.
CG144013,1921/21/10 50:83:00,3,102,121.5608,25.088363,Taipei City,Neihu District,Xikang Vil.
CG142102,1921/20/83 01:82:00,2,102,121.579227,25.083194,Taipei City,Neihu District,Gangfu Vil.
CB128765,1921/20/72 90:04:00,2,102,121.563945,25.051872,Taipei City,Songshan District,Anping Vil.
CA118153,1921/21/21 30:74:00,2,102,121.506069,25.03382,Taipei City,Zhongzheng District,Aiguo Vil.
CC137566,1921/20/42 71:43:00,3,102,121.514753,25.084338,Taipei City,Shilin District,Bailing Vil.
C5127031,1921/20/41 32:14:00,3,102,121.511399,25.071042,Taipei City,Datong District,Linjiang Vil.
CE113173,1921/20/71 21:52:00,2,102,121.554061,24.984485,Taipei City,Wenshan District,Zhanglin Vil.
CG137765,1921/20/31 30:70:00,3,102,121.569966,25.085888,Taipei City,Neihu District,Xihu Vil.
CE115878,1921/21/12 31:33:00,3,102,121.564117,24.99355,Taipei City,Wenshan District,Muzha Vil.
C7149732,1921/20/91 21:81:00,3,102,121.512396,25.064727,Taipei City,Datong District,Longhe Vil.
C9120094,1921/20/71 91:91:00,3,102,121.506789,25.048435,Taipei City,Wanhua District,Fuxing Vil.
C9119058,1921/20/20 21:22:00,3,102,121.516101,25.03737,Taipei City,Zhongzheng District,Jianguo Vil.
C9119876,1921/20/73 11:80:00,3,102,121.515762,25.037375,Taipei City,Zhongzheng District,Jianguo Vil.
CA112105,1921/20/10 41:85:00,2,102,121.519542,25.019979,Taipei City,Zhongzheng District,Wangxi Vil.
CE112821,1921/20/82 02:20:00,2,102,121.544157,24.989617,Taipei City,Wenshan District,Shiyuan Vil.
C7146399,1921/20/62 61:11:00,2,102,121.524665,25.047488,Taipei City,Zhongzheng District,Meihua Vil.
CA115444,1921/21/10 41:54:00,2,102,121.506616,25.033056,Taipei City,Zhongzheng District,Aiguo Vil.
C7146806,1921/20/52 80:70:00,3,102,121.526617,25.056644,Taipei City,Zhongshan District,Zhongshan Vil.
C7143302,1921/20/21 72:23:00,2,102,121.539436,25.080564,Taipei City,Zhongshan District,Jiantan Vil.
CG140740,1921/20/72 41:93:00,2,102,121.580094,25.062659,Taipei City,Neihu District,Huyuan Vil.
C8135940,1921/20/41 32:01:00,3,102,121.54074,25.023221,Taipei City,Da an District,Longyuan Vil.
CD121582,1921/20/52 82:22:00,2,102,121.491962,25.124352,Taipei City,Beitou District,Baxian Vil.
CE113502,1921/20/10 71:72:00,2,102,121.558623,24.990515,Taipei City,Wenshan District,Mingyi Vil.
C9121867,1921/21/11 80:82:00,2,102,121.502598,25.04463,Taipei City,Wanhua District,Wanshou Vil.
C7147191,1921/20/60 51:63:00,3,102,121.527825,25.06219,Taipei City,Zhongshan District,Xinsheng Vil.
CH115050,1921/20/90 30:65:00,2,102,121.609046,25.056992,Taipei City,Nangang District,Nangang Vil.
C7144024,1921/20/13 10:95:00,2,102,121.521952,25.056028,Taipei City,Zhongshan District,Min an Vil.
C7151432,1921/21/10 20:92:00,3,102,121.516064,25.049359,Taipei City,Datong District,Jianming Vil.
CI128321,1921/20/52 91:03:00,2,102,121.556674,25.031002,Taipei City,Da an District,Tonghua Vil.
CC143516,1921/21/22 11:92:00,2,102,121.524611,25.126984,Taipei City,Beitou District,Yonghe Vil.
CB125979,1921/20/30 71:94:00,3,102,121.536722,25.049611,Taipei City,Zhongshan District,Lixing Vil.
C7144905,1921/20/40 62:00:00,2,102,121.514169,25.067627,Taipei City,Datong District,Yangya Vil.
C7145570,1921/20/42 61:24:00,2,102,121.527393,25.064402,Taipei City,Zhongshan District,Heng an Vil.
CC133385,1921/20/10 50:54:00,2,102,121.553772,25.113625,Taipei City,Shilin District,Yongfu Vil.
CI128411,1921/20/52 50:82:00,2,102,121.559025,25.04747,Taipei City,Songshan District,Fusheng Vil.
CG136942,1921/20/10 21:93:00,3,102,121.58262,25.066164,Taipei City,Neihu District,Huyuan Vil.
CC139492,1921/20/70 62:22:00,3,102,121.527894,25.119608,Taipei City,Shilin District,Tianyu Vil.
CD121250,1921/20/61 01:30:00,3,102,121.491709,25.123062,Taipei City,Beitou District,Baxian Vil.
C9114827,1921/20/71 21:95:00,2,102,121.506901,25.048557,Taipei City,Wanhua District,Fuxing Vil.
CG144364,1921/21/22 50:90:00,3,102,121.568276,25.069941,Taipei City,Songshan District,Zhuangjing Vil.
CI128869,1921/20/62 00:95:00,2,102,121.555262,25.039454,Taipei City,Da an District,Zhengsheng Vil.
CC136066,1921/20/21 71:15:00,2,102,121.54224,25.106495,Taipei City,Shilin District,Yongfu Vil.
C7145935,1921/20/52 11:45:00,2,102,121.54019,25.074234,Taipei City,Zhongshan District,Dajia Vil.
CB127888,1921/20/60 61:70:00,2,102,121.538401,25.061495,Taipei City,Zhongshan District,Jiangning Vil.
C8134099,1921/20/72 50:73:00,3,102,121.544934,25.015732,Taipei City,Da an District,Xuefu Vil.
CB126299,1921/20/50 21:12:00,2,102,121.540528,25.056312,Taipei City,Zhongshan District,Zhufu Vil.
CI130199,1921/20/92 41:32:00,3,102,121.560611,25.047609,Taipei City,Songshan District,Fusheng Vil.
CG141790,1921/20/72 61:10:00,2,102,121.568325,25.056859,Taipei City,Songshan District,Pengcheng Vil.
C9119923,1921/20/72 60:90:00,2,102,121.515559,25.048242,Taipei City,Zhongzheng District,Liming Vil.
CG140193,1921/20/71 71:81:00,3,102,121.581606,25.083805,Taipei City,Neihu District,Hubin Vil.
CI129091,1921/20/80 51:02:00,2,102,121.560237,25.037711,Taipei City,Xinyi District,Xinglong Vil.
CG142722,1921/21/02 31:72:00,3,102,121.603387,25.069172,Taipei City,Neihu District,Huzhou Vil.
CG139887,1921/20/61 41:95:00,3,102,121.55304,25.086512,Taipei City,Zhongshan District,Bei an Vil.
CI127639,1921/20/10 32:25:00,2,102,121.557383,25.028393,Taipei City,Xinyi District,Jiaxing Vil.
CI129456,1921/21/00 52:11:00,3,102,121.56961,25.041424,Taipei City,Xinyi District,Xingya Vil.
CI129912,1921/20/81 51:35:00,3,102,121.547287,25.026015,Taipei City,Da an District,Qunxian Vil.
CI130065,1921/21/00 10:74:00,3,102,121.574562,25.045284,Taipei City,Xinyi District,Wuquan Vil.
CC135794,1921/20/20 31:64:00,3,102,121.517162,25.093805,Taipei City,Shilin District,Hougang Vil.
CG142112,1921/20/90 61:81:00,3,102,121.592101,25.061824,Taipei City,Neihu District,Shitan Vil.
C7150167,1921/20/91 71:81:00,2,102,121.522656,25.048179,Taipei City,Zhongshan District,Zhengde Vil.
CE114462,1921/21/02 91:83:00,3,102,121.561035,25.004239,Taipei City,Wenshan District,Xingchang Vil.
CE115763,1921/21/02 21:61:00,2,102,121.565419,24.999264,Taipei City,Wenshan District,Wan Mei Vil.
CE110824,1921/20/32 70:80:00,3,102,121.557787,24.984927,Taipei City,Wenshan District,Zhanglin Vil.
CA114437,1921/21/21 91:55:00,2,102,121.50606,25.03384,Taipei City,Zhongzheng District,Aiguo Vil.
C7147865,1921/20/80 52:15:00,3,102,121.516839,25.059875,Taipei City,Datong District,Shuanglian Vil.
C7152838,1921/21/22 81:82:00,3,102,121.5146,25.054159,Taipei City,Datong District,Jiangong Vil.
CC136975,1921/20/51 90:94:00,2,102,121.522082,25.097045,Taipei City,Shilin District,Fujia Vil.
CC142273,1921/21/10 81:84:00,3,102,121.504866,25.090557,Taipei City,Shilin District,Yonglun Vil.
CI117573,1921/20/31 91:64:00,2,102,121.553302,25.03785,Taipei City,Da an District,Checeng Vil.
C7900380,1921/20/42 91:83:00,2,102,121.556114,25.081102,Taipei City,Zhongshan District,Chenggong Vil.
CI131744,1921/21/21 72:03:00,3,102,121.555636,25.029814,Taipei City,Da an District,Linjiang Vil.
CC137426,1921/20/61 71:63:00,2,102,121.514936,25.088163,Taipei City,Shilin District,Fuzhong Vil.
CG142066,1921/20/80 61:02:00,2,102,121.606924,25.070556,Taipei City,Neihu District,Huzhou Vil.
C7153221,1921/21/22 21:43:00,2,102,121.515813,25.074398,Taipei City,Datong District,Bau an Vil.
CD114067,1921/20/80 91:32:00,2,102,121.512204,25.114605,Taipei City,Beitou District,Jili Vil.
CB127178,1921/20/82 51:50:00,3,102,121.548231,25.048405,Taipei City,Songshan District,Zhongzheng Vil.
C7147548,1921/20/71 81:20:00,2,102,121.51465,25.056883,Taipei City,Datong District,Xingming Vil.
C7144184,1921/20/20 41:84:00,3,102,121.528936,25.059665,Taipei City,Zhongshan District,Zhongzhuang Vil.
CC135732,1921/20/32 21:85:00,3,102,121.521631,25.120959,Taipei City,Beitou District,Yongxin Vil.
CE111862,1921/20/62 20:92:00,2,102,121.543445,24.995575,Taipei City,Wenshan District,Jinghua Vil.
C6129011,1921/20/72 62:25:00,3,102,121.493357,25.040224,Taipei City,Wanhua District,
CC137502,1921/20/41 60:80:00,2,102,121.524921,25.098964,Taipei City,Shilin District,Jiujia Vil.
CE114764,1921/21/23 00:81:00,2,102,121.562818,24.993486,Taipei City,Wenshan District,Mingxing Vil.
CB132793,1921/21/03 11:73:00,3,102,121.540735,25.053668,Taipei City,Zhongshan District,Fuhua Vil.
CG137889,1921/20/51 01:20:00,2,102,121.602819,25.06692,Taipei City,Neihu District,Bao Hu Vil.
CG136804,1921/20/12 90:83:00,2,102,121.56786,25.074714,Taipei City,Songshan District,
CC133434,1921/20/12 01:91:00,3,102,121.517782,25.089397,Taipei City,Shilin District,Hougang Vil.
C7147714,1921/20/81 31:95:00,2,102,121.519636,25.05403,Taipei City,Datong District,Guangneng Vil.
CG138691,1921/20/32 31:23:00,3,102,121.603275,25.072043,Taipei City,Neihu District,Jin Hu Vil.
C9121089,1921/21/10 81:92:00,3,102,121.522662,25.047787,Taipei City,Zhongzheng District,Meihua Vil.
CI129864,1921/21/01 21:00:00,2,102,121.559995,25.046015,Taipei City,Songshan District,Fusheng Vil.
C5118832,1921/20/11 61:52:00,2,102,121.507881,25.0555,Taipei City,Datong District,Yongle Vil.
CC138029,1921/20/61 51:63:00,3,102,121.524724,25.097155,Taipei City,Shilin District,Jiujia Vil.
CD117343,1921/20/73 11:20:00,3,102,121.484784,25.139687,Taipei City,Beitou District,Tauyuan Vil.
CB125022,1921/20/22 70:73:00,2,102,121.56425,25.052016,Taipei City,Songshan District,Anping Vil.
C7150778,1921/21/02 21:85:00,3,102,121.528701,25.047939,Taipei City,Zhongshan District,Zhengshou Vil.
CF108352,1921/20/72 11:60:00,2,102,121.561451,25.064749,Taipei City,Songshan District,Jingzhong Vil.
C5127617,1921/20/90 42:21:00,3,102,121.512131,25.077055,Taipei City,Datong District,Laushi Vil.
CG141450,1921/20/80 51:94:00,2,102,121.557111,25.081625,Taipei City,Zhongshan District,Jintai Vil.
C8134085,1921/20/70 40:22:00,2,102,121.527086,25.027746,Taipei City,Da an District,Jin an Vil.
CE116065,1921/21/00 40:74:00,2,102,121.563523,24.989061,Taipei City,Wenshan District,Muzha Vil.
CE103837,1921/20/31 21:11:00,2,102,121.562283,24.98558,Taipei City,Wenshan District,Jhong Shun Vil.
CC141595,1921/21/20 41:82:00,2,102,121.514296,25.083067,Taipei City,Shilin District,
CE113179,1921/20/81 00:82:00,3,102,121.558598,24.984994,Taipei City,Wenshan District,Zhanglin Vil.
C8139005,1921/20/20 21:71:00,3,102,121.529847,25.034341,Taipei City,Zhongzheng District,San ai Vil.
CA112115,1921/20/11 32:15:00,2,102,121.528196,25.014053,Taipei City,Zhongzheng District,Fushui Vil.
CC136731,1921/20/22 51:23:00,2,102,121.524788,25.10812,Taipei City,Shilin District,Lanxing Vil.
CC135723,1921/20/60 61:43:00,3,102,121.497375,25.094055,Taipei City,Shilin District,Fu an Vil.
C7151584,1921/21/22 51:11:00,2,102,121.512883,25.062228,Taipei City,Datong District,Nanfang Vil.
CA114449,1921/21/22 91:95:00,2,102,121.496958,25.034863,Taipei City,Wanhua District,Tang Bu Vil.
C7147285,1921/20/71 20:13:00,3,102,121.519234,25.068497,Taipei City,Datong District,Siwen Vil.
CI130376,1921/21/01 42:10:00,3,102,121.563179,25.047588,Taipei City,Songshan District,Fusheng Vil.
CG141870,1921/20/92 22:04:00,2,102,121.599381,25.077527,Taipei City,Neihu District,Ziyun Vil.
CD121279,1921/20/41 71:43:00,2,102,121.513792,25.121086,Taipei City,Beitou District,Donghua Vil.
CB125921,1921/20/10 32:02:00,3,102,121.535963,25.057974,Taipei City,Zhongshan District,Songjiang Vil.
CC133252,1921/20/13 11:41:00,3,102,121.519344,25.093628,Taipei City,Shilin District,Fujia Vil.
C6122090,1921/20/41 11:83:00,3,102,121.495521,25.042252,Taipei City,Wanhua District,
CB127395,1921/20/41 71:14:00,2,102,121.546862,25.053551,Taipei City,Songshan District,Zhongzheng Vil.
C8137127,1921/20/22 71:90:00,2,102,121.541989,25.034706,Taipei City,Da an District,He an Vil.
CI103146,1921/20/11 82:00:00,3,102,121.557896,25.037678,Taipei City,Xinyi District,Zhenghe Vil.
CC138773,1921/20/53 10:82:00,2,102,121.565344,25.121131,Taipei City,Shilin District,Xishan Vil.
CI129317,1921/20/71 00:94:00,3,102,121.561575,25.040944,Taipei City,Xinyi District,Xinglong Vil.
CE111895,1921/20/60 21:93:00,3,102,121.569677,24.989094,Taipei City,Wenshan District,Muxin Vil.
CA115256,1921/21/01 81:30:00,3,102,121.51638,25.022102,Taipei City,Zhongzheng District,Yingxue Vil.
CH112612,1921/20/31 80:84:00,3,102,121.589434,25.057845,Taipei City,Neihu District,Shitan Vil.
CC135797,1921/20/21 21:12:00,3,102,121.520836,25.12043,Taipei City,Beitou District,Yongxin Vil.
C7151023,1921/21/03 12:21:00,2,102,121.535566,25.046859,Taipei City,Zhongshan District,Zhuyuan Vil.
